Account ID,AC,Active?,Preparer Duration
10XX_OFF2-XXXX-PPE : IT ASSETS : COMPUTERS / PERIPHERALS / HARDWARE-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : IT ASSETS : COMPUTERS / PERIPHERALS / HARDWARE,No,8
10XX_OFF2-XXXX-PPE : MACHINERY & EQUIPMENT USD CSC-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : MACHINERY & EQUIPMENT USD CSC,No,8
10XX_OFF2-XXXX-PPE RESERVE : FURNITURE FIXTURES & EQUIPMENT : OFFICE-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE RESERVE : FURNITURE FIXTURES & EQUIPMENT : OFFICE,No,8
10XX_ON-XXXX-ACCOUNTS PAYABLE : EOM BRANCH SALES ADJUSTMENT-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : EOM BRANCH SALES ADJUSTMENT,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : EQUIPMENT LEASE CLEARING-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : EQUIPMENT LEASE CLEARING,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : ESCHEAT RESERVE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : ESCHEAT RESERVE,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : OFFSYSTEM-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : OFFSYSTEM,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : PROPERTY LEASE CLEARING-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : PROPERTY LEASE CLEARING,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : RETROACTIVE VENDOR CLAIMS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : RETROACTIVE VENDOR CLAIMS,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : SUPPLIER SPECIAL PRICING AGREEMENT PENDING APPROVAL-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : SUPPLIER SPECIAL PRICING AGREEMENT PENDING APPROVAL,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : SUPPLIER SPECIAL PRICING AGREEMENT-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : SUPPLIER SPECIAL PRICING AGREEMENT,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : TRADE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : TRADE,Yes,8
10XX_ON-XXXX-ACCOUNTS PAYABLE : UNRECOGNIZED WESNET VENDOR CLAIMS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNRECOGNIZED WESNET VENDOR CLAIMS,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED TRADE MATERIALS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED TRADE MATERIALS,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : USCANADA INVOICE CLEARANCE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : USCANADA INVOICE CLEARANCE,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE : VENDOR CLAIM RESERVE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : VENDOR CLAIM RESERVE,Yes,14
10XX_ON-XXXX-ACCOUNTS PAYABLE FIELD ACCOUNTING CLEARANCE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE FIELD ACCOUNTING CLEARANCE,No,8
10XX_ON-XXXX-ACCOUNTS RECEIVABLE : CASH APPLICATION CORRECTIONS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : CASH APPLICATION CORRECTIONS,Yes,14
10XX_ON-XXXX-ACCOUNTS RECEIVABLE : CLEARANCE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : CLEARANCE,Yes,14
10XX_ON-XXXX-ACCOUNTS RECEIVABLE : ERP ON ACCOUNT RECEIPTS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : ERP ON ACCOUNT RECEIPTS,Yes,14
10XX_ON-XXXX-ACCOUNTS RECEIVABLE : ERP TRADE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : ERP TRADE,Yes,14
10XX_ON-XXXX-ACCOUNTS RECEIVABLE : OFFSYSTEM : WRD : CENTRAL INTERBRANCH-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : OFFSYSTEM : WRD : CENTRAL INTERBRANCH,Yes,14
10XX_ON-XXXX-ACCOUNTS RECEIVABLE : SUSPENSE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : SUSPENSE,Yes,14
10XX_ON-XXXX-ACCOUNTS RECEIVABLE : TRADE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : TRADE,Yes,8
10XX_ON-XXXX-ACCOUNTS RECEIVABLE : UNAPPLIED CASH-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : UNAPPLIED CASH,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : IBNR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : IBNR,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : INSIDE SALES COMMISSIONS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : INSIDE SALES COMMISSIONS,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE EVEN YEAR UBS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE EVEN YEAR UBS,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE MIP EVEN YEAR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE MIP EVEN YEAR,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE MIP ODD YEAR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE MIP ODD YEAR,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE ODD YEAR UBS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE ODD YEAR UBS,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : NET PAY-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : NET PAY,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : OUTSIDE SALES COMMISSIONS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : OUTSIDE SALES COMMISSIONS,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : P3+ EVEN QUARTER-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : P3+ EVEN QUARTER,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : P3+ ODD QUARTER-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : P3+ ODD QUARTER,Yes,14
10XX_ON-XXXX-ACCRUED PAYROLL & BENEFITS : PAYROLL CLEARANCE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : PAYROLL CLEARANCE,Yes,14
10XX_ON-XXXX-ALLOWANCE FOR DOUBTFUL ACCOUNTS : BRANCH SPECIFIC ID-XXXX-XXXXX-XXXX-XXXX-XXXX,ALLOWANCE FOR DOUBTFUL ACCOUNTS : BRANCH SPECIFIC ID,Yes,14
10XX_ON-XXXX-ALLOWANCE FOR DOUBTFUL ACCOUNTS : CLAIMS & DEDUCTIONS 6 MONTH OR OLDER ACCOUNTS-XXXX-XXXXX-XXXX-XXXX-XXXX,ALLOWANCE FOR DOUBTFUL ACCOUNTS : CLAIMS & DEDUCTIONS 6 MONTH OR OLDER ACCOUNTS,Yes,14
10XX_ON-XXXX-ALLOWANCE FOR DOUBTFUL ACCOUNTS : CLAIMS & DEDUCTIONS 6 MONTH OR OLDER-XXXX-XXXXX-XXXX-XXXX-XXXX,ALLOWANCE FOR DOUBTFUL ACCOUNTS : CLAIMS & DEDUCTIONS 6 MONTH OR OLDER,Yes,14
10XX_ON-XXXX-ALLOWANCE FOR DOUBTFUL ACCOUNTS : CORPORATE-XXXX-XXXXX-XXXX-XXXX-XXXX,ALLOWANCE FOR DOUBTFUL ACCOUNTS : CORPORATE,Yes,14
10XX_ON-XXXX-ALLOWANCE FOR DOUBTFUL ACCOUNTS : FINANCE CHARGE-XXXX-XXXXX-XXXX-XXXX-XXXX,ALLOWANCE FOR DOUBTFUL ACCOUNTS : FINANCE CHARGE,No,14
10XX_ON-XXXX-ALLOWANCE FOR DOUBTFUL ACCOUNTS : OPEN INVOICES AGED > 9 MONTHS USD-XXXX-XXXXX-XXXX-XXXX-XXXX,ALLOWANCE FOR DOUBTFUL ACCOUNTS : OPEN INVOICES AGED > 9 MONTHS USD,Yes,14
10XX_ON-XXXX-ALLOWANCE FOR DOUBTFUL ACCOUNTS : OPEN INVOICES AGED > 9 MONTHS-XXXX-XXXXX-XXXX-XXXX-XXXX,ALLOWANCE FOR DOUBTFUL ACCOUNTS : OPEN INVOICES AGED > 9 MONTHS,Yes,14
10XX_ON-XXXX-CASH : ERP PAYABLES CLEARANCE ACCOUNT : 111086-XXXX-XXXXX-XXXX-XXXX-XXXX,CASH : ERP PAYABLES CLEARANCE ACCOUNT : 111086,Yes,8
10XX_ON-XXXX-CASH : ERP PAYABLES CLEARANCE ACCOUNT-XXXX-XXXXX-XXXX-XXXX-XXXX,CASH : ERP PAYABLES CLEARANCE ACCOUNT,No,8
10XX_ON-XXXX-Datacom Marketing-XXXX-XXXXX-XXXX-XXXX-XXXX,Datacom Marketing,Yes,14
10XX_ON-XXXX-GRP USD ERP INVENTORY-XXXX-XXXXX-XXXX-XXXX-XXXX,GRP USD ERP INVENTORY,Yes,14
10XX_ON-XXXX-GRP USD OnSystem WESNET Inventory-XXXX-XXXXX-XXXX-XXXX-XXXX,GRP USD OnSystem WESNET Inventory,Yes,8
10XX_ON-XXXX-INCOME TAX RECEIVABLE : STATE-XXXX-XXXXX-XXXX-XXXX-XXXX,INCOME TAX RECEIVABLE : STATE,Yes,14
10XX_ON-XXXX-INTERCOMPANY ACCOUNTS PAYABLE : DUE TO PARENT : ACQUISITIONS-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS PAYABLE : DUE TO PARENT : ACQUISITIONS,No,14
10XX_ON-XXXX-INTERCOMPANY ACCOUNTS PAYABLE : DUE TO PARENT : WESCO CSC-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS PAYABLE : DUE TO PARENT : WESCO CSC,No,14
10XX_ON-XXXX-INVENTORY : BRANCH ADJUSTMENTS TO PHYSICAL COUNT-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : BRANCH ADJUSTMENTS TO PHYSICAL COUNT,Yes,14
10XX_ON-XXXX-INVENTORY : COUNT PRIOR TO PHYSICAL-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : COUNT PRIOR TO PHYSICAL,Yes,14
10XX_ON-XXXX-INVENTORY : DIRECT SHIP FINISHED GOODS PRIOR TO PHYSICAL INVENTORY-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : DIRECT SHIP FINISHED GOODS PRIOR TO PHYSICAL INVENTORY,Yes,14
10XX_ON-XXXX-INVENTORY : EMPLOYEE SAMPLE-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : EMPLOYEE SAMPLE,Yes,14
10XX_ON-XXXX-INVENTORY : ERP STANDARD & DIRECT ORACLE RECEIVING ACCOUNT-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : ERP STANDARD & DIRECT ORACLE RECEIVING ACCOUNT,Yes,14
10XX_ON-XXXX-INVENTORY : GE WDC MARGIN : CYCLE 1-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : GE WDC MARGIN : CYCLE 1,Yes,14
10XX_ON-XXXX-INVENTORY : GE WDC MARGIN : CYCLE 2-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : GE WDC MARGIN : CYCLE 2,Yes,14
10XX_ON-XXXX-INVENTORY : GE WDC MARGIN : CYCLE 3-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : GE WDC MARGIN : CYCLE 3,Yes,14
10XX_ON-XXXX-INVENTORY : GE WDC MARGIN : CYCLE 4-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : GE WDC MARGIN : CYCLE 4,Yes,14
10XX_ON-XXXX-INVENTORY : INTERBRANCH MATERIAL INVOICE-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INTERBRANCH MATERIAL INVOICE,Yes,14
10XX_ON-XXXX-INVENTORY : INTERBRANCH MATERIAL RECEIPT-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INTERBRANCH MATERIAL RECEIPT,Yes,14
10XX_ON-XXXX-INVENTORY : SPECIAL ORDER FINISHED GOODS PRIOR TO PHYSICAL INVENTORY-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : SPECIAL ORDER FINISHED GOODS PRIOR TO PHYSICAL INVENTORY,Yes,14
10XX_ON-XXXX-INVENTORY : STOCK FINISHED GOODS OFF SYSTEM 11049-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : STOCK FINISHED GOODS OFF SYSTEM 11049,Yes,14
10XX_ON-XXXX-INVENTORY : STOCK FINISHED GOODS OFF SYSTEM 11461-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : STOCK FINISHED GOODS OFF SYSTEM 11461,Yes,14
10XX_ON-XXXX-INVENTORY : STOCK FINISHED GOODS OFF SYSTEM 11465-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : STOCK FINISHED GOODS OFF SYSTEM 11465,Yes,14
10XX_ON-XXXX-INVENTORY : STOCK FINISHED GOODS PRIOR TO PHYSICAL INVENTORY-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : STOCK FINISHED GOODS PRIOR TO PHYSICAL INVENTORY,Yes,14
10XX_ON-XXXX-INVENTORY : TEST COUNT AFTER PHYSICAL INVENTORY-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : TEST COUNT AFTER PHYSICAL INVENTORY,Yes,14
10XX_ON-XXXX-INVENTORY : WDC MARKUP/MARKDOWN CYCLE 1-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : WDC MARKUP/MARKDOWN CYCLE 1,Yes,14
10XX_ON-XXXX-INVENTORY : WDC MARKUP/MARKDOWN CYCLE 2-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : WDC MARKUP/MARKDOWN CYCLE 2,Yes,14
10XX_ON-XXXX-INVENTORY : WDC MARKUP/MARKDOWN CYCLE 3-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : WDC MARKUP/MARKDOWN CYCLE 3,Yes,14
10XX_ON-XXXX-INVENTORY RESERVE : AGED INVENTORY WCC INVENTORY RESERVE EXCESS-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY RESERVE : AGED INVENTORY WCC INVENTORY RESERVE EXCESS,Yes,14
10XX_ON-XXXX-INVENTORY RESERVE : AGED INVENTORY WCC-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY RESERVE : AGED INVENTORY WCC,Yes,14
10XX_ON-XXXX-INVENTORY RESERVE : AGED SPECIAL ORDER / DIRECT SHIP INVENTORY-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY RESERVE : AGED SPECIAL ORDER / DIRECT SHIP INVENTORY,Yes,14
10XX_ON-XXXX-INVENTORY RESERVE : HANDLING ADDER STOCK-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY RESERVE : HANDLING ADDER STOCK,Yes,14
10XX_ON-XXXX-Marketing Programs-XXXX-XXXXX-XXXX-XXXX-XXXX,Marketing Programs,Yes,14
10XX_ON-XXXX-OTHER ACCOUNTS RECEIVABLE : OTHER-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER ACCOUNTS RECEIVABLE : OTHER,Yes,14
10XX_ON-XXXX-OTHER ACCOUNTS RECEIVABLE : SUPPLIER VOLUME REBATES EVEN YEAR-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER ACCOUNTS RECEIVABLE : SUPPLIER VOLUME REBATES EVEN YEAR,No,14
10XX_ON-XXXX-OTHER CURRENT ASSETS : MISC & CENTRAL SUSPENSE POSTINGS-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT ASSETS : MISC & CENTRAL SUSPENSE POSTINGS,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : ACCRUED FRANCHISE TAXES-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : ACCRUED FRANCHISE TAXES,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : ACCRUED PROPERTY TAXES-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : ACCRUED PROPERTY TAXES,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : ACCRUED REAL PROPERTY-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : ACCRUED REAL PROPERTY,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : ACCRUED TAXES OTHER-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : ACCRUED TAXES OTHER,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : AR UNCLAIMED PROPERTY-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : AR UNCLAIMED PROPERTY,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : ERP US SALES TAX-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : ERP US SALES TAX,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : INTERCOMPANY SALES TAX AELUX-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : INTERCOMPANY SALES TAX AELUX,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : INTERCOMPANY SALES TAX CBC AUSTIN-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : INTERCOMPANY SALES TAX CBC AUSTIN,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : INTERCOMPANY SALES TAX CSP-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : INTERCOMPANY SALES TAX CSP,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : INTERCOMPANY SALES TAX WIS BRUCKNER-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : INTERCOMPANY SALES TAX WIS BRUCKNER,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : ORACLE UNIDENTIFIED RECEIPTS-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : ORACLE UNIDENTIFIED RECEIPTS,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : OTHER-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : OTHER,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : RE LEASE CLEARING ACCT-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : RE LEASE CLEARING ACCT,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : SALES TAX CLEARANCE-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : SALES TAX CLEARANCE,Yes,14
10XX_ON-XXXX-OTHER CURRENT LIABILITIES : WORKERS COMPENSATION INSURANCE-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : WORKERS COMPENSATION INSURANCE,Yes,14
10XX_ON-XXXX-OTHER NONCURRENT ASSETS : PREPAID CLOUD/INTEGRATION-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER NONCURRENT ASSETS : PREPAID CLOUD/INTEGRATION,Yes,14
10XX_ON-XXXX-PPE : BUILDING-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : BUILDING,No,8
10XX_ON-XXXX-PPE : CAPITAL LEASES-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : CAPITAL LEASES,No,8
10XX_ON-XXXX-PPE : CONSTRUCTION IN PROGRESS-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : CONSTRUCTION IN PROGRESS,Yes,8
10XX_ON-XXXX-PPE : FURNITURE FIXTURES & EQUIPMENT-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : FURNITURE FIXTURES & EQUIPMENT,No,8
10XX_ON-XXXX-PPE : IT ASSETS : COMPUTERS / PERIPHERALS / HARDWARE-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : IT ASSETS : COMPUTERS / PERIPHERALS / HARDWARE,No,8
10XX_ON-XXXX-PPE : LAND & LAND IMPROVEMENTS-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : LAND & LAND IMPROVEMENTS,No,8
10XX_ON-XXXX-PPE : LEASEHOLD IMPROVEMENTS-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : LEASEHOLD IMPROVEMENTS,No,8
10XX_ON-XXXX-PPE : MACHINERY & EQUIPMENT-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : MACHINERY & EQUIPMENT,Yes,14
10XX_ON-XXXX-PPE : SOFTWARE-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : SOFTWARE,No,8
10XX_ON-XXXX-PPE : VEHICLES : OWNED-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE : VEHICLES : OWNED,No,8
10XX_ON-XXXX-PPE CLEARING : CIP PURCHASES-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE CLEARING : CIP PURCHASES,No,14
10XX_ON-XXXX-PPE CLEARING : FF&E: EXHIBIT BOOTH-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE CLEARING : FF&E: EXHIBIT BOOTH,Yes,14
10XX_ON-XXXX-PPE CLEARING : FF&E:EQUIPMENT:OFFICE-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE CLEARING : FF&E:EQUIPMENT:OFFICE,No,14
10XX_ON-XXXX-PPE CLEARING : FF&E:EQUIPMENT:PHONE SYSTEMS-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE CLEARING : FF&E:EQUIPMENT:PHONE SYSTEMS,No,14
10XX_ON-XXXX-PPE CLEARING : IT ASSETS:COMPUTERS/PERIPHERALS/PRINTERS-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE CLEARING : IT ASSETS:COMPUTERS/PERIPHERALS/PRINTERS,No,14
10XX_ON-XXXX-PPE CLEARING : LEASEHOLD IMPROVMENTS:BUILDING-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE CLEARING : LEASEHOLD IMPROVMENTS:BUILDING,No,14
10XX_ON-XXXX-PPE CLEARING : M&E:EQUIPMENT:WAREHOUSE-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE CLEARING : M&E:EQUIPMENT:WAREHOUSE,No,14
10XX_ON-XXXX-PPE CLEARING : SOFTWARE:INTERNALLY DEVELOPED-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE CLEARING : SOFTWARE:INTERNALLY DEVELOPED,No,14
10XX_ON-XXXX-PPE CLEARING : VEHICLES OWNED :TRUCKS-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE CLEARING : VEHICLES OWNED :TRUCKS,No,14
10XX_ON-XXXX-PPE RESERVE : BUILDING-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE RESERVE : BUILDING,No,8
10XX_ON-XXXX-PPE RESERVE : CAPITAL LEASES-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE RESERVE : CAPITAL LEASES,No,8
10XX_ON-XXXX-PPE RESERVE : FURNITURE FIXTURES & EQUIPMENT : OFFICE-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE RESERVE : FURNITURE FIXTURES & EQUIPMENT : OFFICE,No,8
10XX_ON-XXXX-PPE RESERVE : IT ASSETS : COMPUTERS / PERIPHERALS / HARDWARE-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE RESERVE : IT ASSETS : COMPUTERS / PERIPHERALS / HARDWARE,No,8
10XX_ON-XXXX-PPE RESERVE : LAND IMPROVEMENTS-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE RESERVE : LAND IMPROVEMENTS,No,8
10XX_ON-XXXX-PPE RESERVE : LEASEHOLD IMPROVEMENTS-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE RESERVE : LEASEHOLD IMPROVEMENTS,No,8
10XX_ON-XXXX-PPE RESERVE : MACHINERY & EQUIPMENT-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE RESERVE : MACHINERY & EQUIPMENT,No,8
10XX_ON-XXXX-PPE RESERVE : SOFTWARE-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE RESERVE : SOFTWARE,No,8
10XX_ON-XXXX-PPE RESERVE : VEHICLES OWNED-XXXX-XXXXX-XXXX-XXXX-XXXX,PPE RESERVE : VEHICLES OWNED,No,8
10XX_ON-XXXX-PREPAID ASSETS : OTHER-XXXX-XXXXX-XXXX-XXXX-XXXX,PREPAID ASSETS : OTHER,Yes,14
10XX_ON-XXXX-PREPAID ASSETS : TAXES-XXXX-XXXXX-XXXX-XXXX-XXXX,PREPAID ASSETS : TAXES,Yes,14
10XX_ON-XXXX-US CLEARING IT ASSET SERVERS/TOWERS 14088-XXXX-XXXXX-XXXX-XXXX-XXXX,US CLEARING IT ASSET SERVERS/TOWERS 14088,No,14
10XX_ON-XXXX-US DEFERRED FINANCING-XXXX-XXXXX-XXXX-XXXX-XXXX,US DEFERRED FINANCING,Yes,14
10XX_ON-XXXX-US Inventory:11049-XXXX-XXXXX-XXXX-XXXX-XXXX,US Inventory:11049,Yes,14
10XX_ON-XXXX-US SALES + USE TAX-XXXX-XXXXX-XXXX-XXXX-XXXX,US SALES + USE TAX,Yes,14
10XX_ON_AXE-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED TRADE MATERIALS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED TRADE MATERIALS,Yes,14
10XX_ON_AXE-XXXX-GRP USD OnSystem WESNET Inventory-XXXX-XXXXX-XXXX-XXXX-XXXX,GRP USD OnSystem WESNET Inventory,Yes,8
10XX_ON_AXE-XXXX-OTHER CURRENT LIABILITIES : OTHER-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : OTHER,Yes,14
